,Phylum,Class,Order,Family,Genus,Species,scientificName,BU1_Fall_100m_2023,BU1_Fall_10m_2023,BU1_Fall_bottom_2023,BU1_Fall_Surface_2023,BU1_Spring_100m_2023,BU1_Spring_10m_2023,BU1_Spring_bottom_2023,BU1_Spring_Surface_2023,BU1_Summer_100m_2023,BU1_Summer_10m_2023,BU1_Summer_bottom_2023,BU1_Summer_Surface_2023,BU1_Winter_100m_2023,BU1_Winter_10m_2023,BU1_Winter_bottom_2023,BU1_Winter_Surface_2023,BU4_Fall_100m_2023,BU4_Fall_10m_2023,BU4_Fall_bottom_2023,BU4_Fall_Surface_2023,BU4_Spring_100m_2023,BU4_Spring_10m_2023,BU4_Spring_bottom_2023,BU4_Spring_Surface_2023,BU4_Summer_10m_2023,BU4_Summer_bottom_2023,BU4_Summer_Surface_2023,BU4_Winter_100m_2023,BU4_Winter_10m_2023,BU4_Winter_bottom_2023,BU4_Winter_Surface_2023,BU7_Fall_100m_2023,BU7_Fall_10m_2023,BU7_Fall_bottom_2023,BU7_Spring_100m_2023,BU7_Spring_10m_2023,BU7_Spring_bottom_2023,BU7_Spring_Surface_2023,BU7_Summer_100m_2023,BU7_Summer_10m_2023,BU7_Summer_bottom_2023,BU7_Winter_100m_2023,BU7_Winter_10m_2023,BU7_Winter_bottom_2023,BU7_Winter_Surface_2023,DFO1_Fall_100m_2023,DFO1_Fall_10m_2023,DFO1_Fall_bottom_2023,DFO1_Fall_Surface_2023,DFO1_Spring_100m_2023,DFO1_Spring_10m_2023,DFO1_Spring_bottom_2023,DFO1_Spring_Surface_2023,DFO1_Summer_100m_2023,DFO1_Summer_10m_2023,DFO1_Summer_Surface_2023,DFO1_Winter_100m_2023,DFO1_Winter_10m_2023,DFO1_Winter_bottom_2023,DFO1_Winter_Surface_2023,DFO2_Fall_100m_2023,DFO2_Fall_10m_2023,DFO2_Fall_bottom_2023,DFO2_Fall_Surface_2023,DFO2_Spring_100m_2023,DFO2_Spring_10m_2023,DFO2_Spring_bottom_2023,DFO2_Spring_Surface_2023,DFO2_Summer_100m_2023,DFO2_Summer_10m_2023,DFO2_Summer_Surface_2023,DFO2_Winter_100m_2023,DFO2_Winter_10m_2023,DFO2_Winter_bottom_2023,DFO2_Winter_Surface_2023,DFO4_Fall_100m_2023,DFO4_Fall_10m_2023,DFO4_Fall_bottom_2023,DFO4_Fall_Surface_2023,DFO4_Spring_100m_2023,DFO4_Spring_10m_2023,DFO4_Spring_bottom_2023,DFO4_Spring_Surface_2023,DFO4_Summer_100m_2023,DFO4_Summer_10m_2023,DFO4_Summer_bottom_2023,DFO4_Winter_10m_2023,DFO4_Winter_Surface_2023,HS01_Fall_100m_2023,HS01_Fall_10m_2023,HS01_Fall_bottom_2023,HS01_Fall_Surface_2023,HS01_Spring_100m_2023,HS01_Spring_10m_2023,HS01_Spring_bottom_2023,HS01_Spring_Surface_2023,HS01_Summer_100m_2023,HS01_Summer_10m_2023,HS01_Summer_bottom_2023,HS01_Summer_Surface_2023,HS01_Winter_100m_2023,HS01_Winter_10m_2023,HS01_Winter_bottom_2023,HS01_Winter_Surface_2023,HS02_Fall_100m_2023,HS02_Fall_10m_2023,HS02_Fall_bottom_2023,HS02_Fall_Surface_2023,HS02_Spring_100m_2023,HS02_Spring_10m_2023,HS02_Spring_bottom_2023,HS02_Spring_Surface_2023,HS02_Summer_100m_2023,HS02_Summer_bottom_2023,HS02_Summer_Surface_2023,HS02_Winter_100m_2023,HS02_Winter_10m_2023,HS02_Winter_bottom_2023,HS02_Winter_Surface_2023,HS03_Fall_100m_2023,HS03_Fall_10m_2023,HS03_Fall_bottom_2023,HS03_Fall_Surface_2023,HS03_Spring_100m_2023,HS03_Spring_10m_2023,HS03_Spring_bottom_2023,HS03_Spring_Surface_2023,HS03_Summer_100m_2023,HS03_Summer_bottom_2023,HS03_Summer_Surface_2023,HS03_Winter_100m_2023,HS03_Winter_10m_2023,HS03_Winter_bottom_2023,HS03_Winter_Surface_2023,HSGLASSR1_Fall_100m_2023,HSGLASSR1_Fall_10m_2023,HSGLASSR1_Fall_bottom_2023,HSGLASSR1_Spring_100m_2023,HSGLASSR1_Spring_10m_2023,HSGLASSR1_Spring_bottom_2023,HSGLASSR1_Spring_Surface_2023,HSGLASSR1_Summer_100m_2023,HSGLASSR1_Summer_bottom_2023,HSGLASSR1_Summer_Surface_2023,HSPLANT_Fall_Surface_2023,HSPLANT_Spring_Surface_2023,HSPLANT_Summer_10m_2023,HSPLANT_Summer_Surface_2023,IA01_Fall_100m_2023,IA01_Fall_10m_2023,IA01_Fall_bottom_2023,IA01_Fall_Surface_2023,IA01_Spring_100m_2023,IA01_Spring_10m_2023,IA01_Spring_bottom_2023,IA01_Spring_Surface_2023,IA01_Summer_100m_2023,IA01_Summer_10m_2023,IA01_Summer_bottom_2023,IA01_Summer_Surface_2023,IA01_Winter_100m_2023,IA01_Winter_10m_2023,IA01_Winter_bottom_2023,IA01_Winter_Surface_2023,IA02_Fall_100m_2023,IA02_Fall_10m_2023,IA02_Fall_bottom_2023,IA02_Fall_Surface_2023,IA02_Spring_100m_2023,IA02_Spring_10m_2023,IA02_Spring_bottom_2023,IA02_Spring_Surface_2023,IA02_Summer_100m_2023,IA02_Summer_10m_2023,IA02_Summer_bottom_2023,IA02_Summer_Surface_2023,IA02_Winter_100m_2023,IA02_Winter_10m_2023,IA02_Winter_bottom_2023,IA02_Winter_Surface_2023,IA03_Fall_100m_2023,IA03_Fall_10m_2023,IA03_Fall_bottom_2023,IA03_Fall_Surface_2023,IA03_Spring_100m_2023,IA03_Spring_10m_2023,IA03_Spring_bottom_2023,IA03_Spring_Surface_2023,IA03_Summer_100m_2023,IA03_Summer_10m_2023,IA03_Summer_bottom_2023,IA03_Summer_Surface_2023,IA03_Winter_100m_2023,IA03_Winter_10m_2023,IA03_Winter_bottom_2023,IA03_Winter_Surface_2023,TO2A_Fall_100m_2023,TO2A_Fall_10m_2023,TO2A_Fall_Surface_2023,TO2A_Spring_100m_2023,TO2A_Spring_10m_2023,TO2A_Spring_bottom_2023,TO2A_Spring_Surface_2023,TO2A_Summer_100m_2023,TO2A_Summer_10m_2023,TO2A_Summer_bottom_2023,TO2A_Summer_Surface_2023,TO2A_Winter_100m_2023,TO2A_Winter_10m_2023,TO2A_Winter_bottom_2023,TO2A_Winter_Surface_2023,TO3A_Fall_100m_2023,TO3A_Fall_10m_2023,TO3A_Fall_bottom_2023,TO3A_Fall_Surface_2023,TO3A_Spring_100m_2023,TO3A_Spring_10m_2023,TO3A_Spring_bottom_2023,TO3A_Spring_Surface_2023,TO3A_Summer_100m_2023,TO3A_Summer_10m_2023,TO3A_Summer_bottom_2023,TO3A_Summer_Surface_2023,TO3A_Winter_100m_2023,TO3A_Winter_10m_2023,TO3A_Winter_bottom_2023,TO3A_Winter_Surface_2023,TO4A_Fall_100m_2023,TO4A_Fall_10m_2023,TO4A_Fall_bottom_2023,TO4A_Fall_Surface_2023,TO4A_Spring_100m_2023,TO4A_Spring_10m_2023,TO4A_Spring_bottom_2023,TO4A_Spring_Surface_2023,TO4A_Summer_100m_2023,TO4A_Summer_10m_2023,TO4A_Summer_bottom_2023,TO4A_Summer_Surface_2023,TO4A_Winter_100m_2023,TO4A_Winter_10m_2023,TO4A_Winter_bottom_2023,TO4A_Winter_Surface_2023
56,Chordata,Actinopteri,Scorpaeniformes,Agonidae,Hypsagonus,quadricornis,Hypsagonus quadricornis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Chordata,Actinopteri,Scorpaeniformes,Cottidae,Icelinus,borealis,Icelinus borealis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017683208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.004663326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031540632,0,0,0,0,0.183473964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Chordata,Actinopteri,Scorpaeniformes,Cottidae,Icelinus,burchami,Icelinus burchami,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000489715
59,Chordata,Actinopteri,Scorpaeniformes,Cottidae,Icelinus,filamentosus,Icelinus filamentosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030813403,0,0,0,0,0,0,0,0.015557596,0,0.00701702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013944416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Chordata,Actinopteri,Scorpaeniformes,Cottidae,Icelinus,fimbriatus,Icelinus fimbriatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Chordata,Actinopteri,Scorpaeniformes,Cottidae,Jordania,zonope,Jordania zonope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003656225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004534373,0,0,0,0,0,0,0.000195573,0,0.000364476,0.000195734,0,0,0,0,0,0,0.041315643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001017858,0,0,0,0,0,0,0,0,0,0,0,0,0.010402071,0,0.005345864,0,0,0,0,0.000214091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001683615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011375025,0,0.003611632,0,0,0,0,0,0,0,0.000102048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000240602,0,0,0,0,0,0,0,0.000150275,1,9.50E-05,0.111034989,0,0,0,0,0,0.005149606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62E-05,0,0.000137833
62,Chordata,Mammalia,Artiodactyla,Delphinidae,Lagenorhynchus,obliquidens,Lagenorhynchus obliquidens,0,0,0,0,0,0,0,0,0,0,0,0,0.000269244,1,0,0,0,0,0,0,0,0,0,0.757364526,0,0,0,0,0,0,0.142803869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001494359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020358488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000205657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Chordata,Actinopteri,Gobiiformes,Oxudercidae,Lepidogobius,lepidus,Lepidogobius lepidus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005039558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039333779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031989308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24544397,0,0,0,0,0,0,0,0,0,0.006305175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.014613093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001987491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006588035,0,0,0,0,0,0,0,0,0
64,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Lepidopsetta,bilineata,Lepidopsetta bilineata,0,0,0,0,0.838628066,0,0,0,0,0,0,0,0,0,0,0.004094171,0,0,0,0,0.392100284,0.85495614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020787021,0.00267918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008706901,0,0,0,0,0.019660011,0,0,0,0.007863489,0,0,0,0,0,0,0,0,0,0,0,0.00464289,0,0,0,0,0,0.00730299,0,0,0,0.003291497,0,0,0,0,0,0,0,0.018096801,0,0,0.042885905,0.003636437,0,0,0,0.012719697,0,0,0,0,0,0,0,0,0.037426313,0.016975981,0,0,0,0,0.007521062,0,0,0,0,0,0,0,0,0,0,0.0110988,0.002850803,0,0,0,0.002256099,0,0,0,0,0.009372404,0,0,0,0,0,0,0,0.021623125,0,0,0,0,0.000641758,0,0,0.053284979,0,0.009813702,0,0.091666532,0,0,0,0.021124286,0,0,0,0.018728959,0,0,0.027297463,0.010098315,0,0.047317568,0,0.040716903,0,0.00788608,0,0.017313567,0,0,0,0.037720674,0,0.077110884,0,0.021920719,0,0.050279204,0,0.084711248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010475848,0,0,0,0,0,0,0,1,0,0.018060445,0,0,0,0,0,0.028641137,0,0,0
65,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Lepidopsetta,polyxystra,Lepidopsetta polyxystra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003456253,0.000553901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593157,0,0,0,0,0,0,0,0,0,0,0,0.002713586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000958157,0,0.000975974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819972271,0,0,0,0,0,0,0,0,0.002458506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001731199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000806651,0.00309533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004254299,0,0
66,Chordata,Actinopteri,Perciformes,Centrarchidae,Lepomis,gibbosus,Lepomis gibbosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003058216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,Chordata,Actinopteri,Scorpaeniformes,Stichaeidae,Leptoclinus,maculatus,Leptoclinus maculatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049111345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021650196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36638119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031102959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167388753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Chordata,Actinopteri,Scorpaeniformes,Cottidae,Leptocottus,armatus,Leptocottus armatus,0,0,0,0.748276249,0,0,0,0,0,0,0,0,0,0.000408941,0,0,0,0,0,0,0,0.008530088,0,0,0,0,0,0.000657588,0.000285773,0,2.91E-05,0,0,0,0,0,0,0,0,0.709242097,0,0.174698264,0,0,0.072372206,0,0,0,0.083622506,0,0,0,0.018849921,0,0,0,0,0,0,0.000110381,0,0.071008254,0,0,0.019830967,0,0,0,0,0,0,0,7.69E-05,0,8.67E-05,0,0,0,0.141495534,0,0,0,0,0,0,0,5.66E-05,0.098042701,0,0,0,0.074092228,0,0,0,0,0,0,0,0,0,0,9.94E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.71E-05,0,0,0,0,0,0,0,0.078486877,0,0,0,0.219454906,0,0.137632674,0,0,0,0,0.023674799,0,0,0,0,0,0.12106902,0,0,0,0.064256997,0,0,0,0,0,0,0,0.009083627,0,0,0,0,0,0.000150745,0,0.019331446,0,0,0,0,0,0.464173757,0,0,0,0,0,0,9.01E-05,0,0,5.81E-05,0,0,0,0,0.045012897,0.025232127,0.008514594,0,0,0,0,0,0,0,0.000166595,0.11669143,0,0,0,1,0.993468253,0,0,0,0,0,0,0,0,2.52E-05,2.94E-05,0,0,0,0.01221296,0,0,0,0,0,0,0,0,0,0,0.000105852,0,0,0,0,0.000533569,0,0,0,0,0,0,0,0,0,0.115508769,0,0
69,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Leuroglossus,schmidti,Leuroglossus schmidti,0,0,0,0,0,0.000298152,0,0.008062146,0,1,0.684841812,0,0.642898366,0.000186134,0.419785393,7.89E-05,0.4174194,0.00740503,0.000146038,0.050760779,0,0.171978664,0.235555874,9.66E-05,0.92538799,0,1.44E-05,0.985742231,0,4.74E-05,0.012343592,0.570872453,0.383403355,0,4.71E-05,0,0,0.000122244,0.371067404,0,0.000129674,0,0.018961079,0.00053818,0,3.25E-05,0,0.000123375,0,0.634463034,0,0.000840952,0.000321068,5.56E-05,0,0,0.00017402,0,0.054325212,0,0,0,0.000177475,0,1.64E-05,0,0.024681033,0.000297506,0,0,0,0,0,0.110505176,0,0,0,0.079963012,0.000581603,0,8.40E-05,7.61E-06,0,0.000282705,0,2.80E-05,3.39E-05,3.67E-05,0,0,0,0,0.002692375,0,0.009041014,0,0,0,0.147729645,0,0.05601595,0,0.019242296,5.02E-05,0,0.00012228,0,0,0.000536681,0,2.31E-05,0,0,0,0,0.095991551,0,0.202104862,0,0.000142232,0,0.434637917,0,1.89E-05,0,0,0.001427501,0,0.058871207,0,0.00597408,0.000165002,0.073515301,8.57E-05,0,0,0,0,0.000362352,0,1.59E-05,0,0,0,0,0.027867975,0,0,0,0,0,0,0,0.001165526,0.000178645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000925818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000948858,1.91E-05,0.000236275,0,0,0,0,0,0,0,0,0.176284582,0,0.118470607,0.194876929,0,0.000210176,0.011477294,0,0,0,0,0.0972155,0.000131552,5.88E-05,0.014127554,0.319191324,4.48E-05,0,0,2.07E-05,1.55E-05,0.000454399,0.003318567,0,0,0,1.13E-05,0.215656768,0.001156131,0.16946064,0.016097653,0.138844274,0.205153585,0.142725393,0.006381926,0.013011036,0.00044788,0,0,2.39E-05,2.34E-05,0,0,0.234251416,0.137388337,0,0.120301922
70,Chordata,Actinopteri,Perciformes,Liparidae,Liparidae,sp,Liparidae sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000374612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3520575,0,0,0,0,0,0.000350779,0,0,0,0,0,0,0,0.669761257,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00019304,0.000174286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036811074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001539141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001256351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000946339,0,0,0
71,Chordata,Actinopteri,Scorpaeniformes,Liparidae,Liparis,cyclopus,Liparis cyclopus,0,0,0,0,0,0,0.003627814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008663422,0,0,0,0,0,0.000529006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611887398,0,0,0.05643422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000333787,0.000170128,7.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0.026217573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001519125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011155437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05E-05,0,0,0.000173541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000871355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000485031
